timestamp,n_seen,event_type,district
2016-05-29 20:00:00,1024498,drift,Manhattan
2016-05-29 21:00:00,1024594,warning,Manhattan
2016-05-30 00:00:00,153098,drift,Global
2016-05-30 01:00:00,18688,drift,Queens
2016-05-30 01:00:00,153162,warning,Global
2016-05-30 05:00:00,14618,warning,Brooklyn
2016-05-30 12:00:00,153498,drift,Global
2016-05-30 13:00:00,153530,warning,Global
2016-05-30 15:00:00,1027498,drift,Manhattan
2016-05-30 16:00:00,1027690,warning,Manhattan
2016-05-30 19:00:00,153898,drift,Global
2016-05-30 22:00:00,154026,warning,Global
2016-05-31 06:00:00,154298,drift,Global
2016-05-31 07:00:00,18848,warning,Queens
2016-05-31 08:00:00,1030498,drift,Manhattan
2016-05-31 08:00:00,1030594,warning,Manhattan
2016-05-31 08:00:00,154394,warning,Global
2016-05-31 10:00:00,18868,drift,Queens
2016-05-31 16:00:00,154698,drift,Global
2016-05-31 17:00:00,1033498,drift,Manhattan
2016-05-31 17:00:00,1033562,warning,Manhattan
2016-05-31 17:00:00,18928,drift,Queens
2016-05-31 18:00:00,154762,warning,Global
2016-05-31 23:00:00,14718,drift,Brooklyn
2016-06-01 00:00:00,155098,drift,Global
2016-06-01 01:00:00,155162,warning,Global
2016-06-01 07:00:00,1036498,drift,Manhattan
2016-06-01 07:00:00,14750,warning,Brooklyn
2016-06-01 08:00:00,1036594,warning,Manhattan
2016-06-01 09:00:00,18992,warning,Queens
2016-06-01 10:00:00,14758,drift,Brooklyn
2016-06-01 13:00:00,155498,drift,Global
2016-06-01 14:00:00,155562,warning,Global
2016-06-01 16:00:00,1039498,drift,Manhattan
2016-06-01 17:00:00,1039722,warning,Manhattan
2016-06-01 21:00:00,155898,drift,Global
2016-06-01 22:00:00,155962,warning,Global
2016-06-01 23:00:00,19078,drift,Queens
2016-06-02 01:00:00,1042498,drift,Manhattan
2016-06-02 03:00:00,1042594,warning,Manhattan
2016-06-02 05:00:00,156298,drift,Global
2016-06-02 07:00:00,156330,warning,Global
2016-06-02 13:00:00,1045498,drift,Manhattan
2016-06-02 14:00:00,1045626,warning,Manhattan
2016-06-02 16:00:00,156698,drift,Global
2016-06-02 18:00:00,156762,warning,Global
2016-06-02 18:00:00,19174,warning,Queens
2016-06-02 21:00:00,1048498,drift,Manhattan
2016-06-02 21:00:00,1048562,warning,Manhattan
2016-06-02 22:00:00,19198,drift,Queens
2016-06-02 22:00:00,14854,warning,Brooklyn
2016-06-02 23:00:00,157098,drift,Global
2016-06-02 23:00:00,157162,warning,Global
2016-06-03 08:00:00,157498,drift,Global
2016-06-03 10:00:00,1051498,drift,Manhattan
2016-06-03 10:00:00,1051594,warning,Manhattan
2016-06-03 10:00:00,157562,warning,Global
2016-06-03 11:00:00,19258,drift,Queens
2016-06-03 19:00:00,1054498,drift,Manhattan
2016-06-03 19:00:00,14918,drift,Brooklyn
2016-06-03 19:00:00,157898,drift,Global
2016-06-03 19:00:00,1054594,warning,Manhattan
2016-06-03 20:00:00,157962,warning,Global
2016-06-03 23:00:00,19322,warning,Queens
2016-06-04 01:00:00,158298,drift,Global
2016-06-04 03:00:00,1057498,drift,Manhattan
2016-06-04 03:00:00,158394,warning,Global
2016-06-04 06:00:00,1057786,warning,Manhattan
2016-06-04 07:00:00,19378,drift,Queens
2016-06-04 10:00:00,15014,warning,Brooklyn
2016-06-04 10:00:00,15018,drift,Brooklyn
2016-06-04 12:00:00,158698,drift,Global
2016-06-04 14:00:00,158762,warning,Global
2016-06-04 15:00:00,1060498,drift,Manhattan
2016-06-04 15:00:00,1060562,warning,Manhattan
2016-06-04 16:00:00,19438,drift,Queens
2016-06-04 22:00:00,159098,drift,Global
2016-06-04 22:00:00,1063498,drift,Manhattan
2016-06-04 23:00:00,1063594,warning,Manhattan
2016-06-04 23:00:00,15114,warning,Brooklyn
2016-06-04 23:00:00,159194,warning,Global
2016-06-05 04:00:00,159498,drift,Global
2016-06-05 05:00:00,19534,warning,Queens
2016-06-05 07:00:00,159562,warning,Global
2016-06-05 11:00:00,1066498,drift,Manhattan
2016-06-05 11:00:00,1066594,warning,Manhattan
2016-06-05 15:00:00,159898,drift,Global
2016-06-05 16:00:00,159962,warning,Global
2016-06-05 19:00:00,19618,drift,Queens
2016-06-05 20:00:00,1069498,drift,Manhattan
2016-06-05 21:00:00,1069594,warning,Manhattan
2016-06-05 21:00:00,15258,drift,Brooklyn
2016-06-05 23:00:00,160298,drift,Global
2016-06-06 01:00:00,160362,warning,Global
2016-06-06 06:00:00,19682,warning,Queens
2016-06-06 11:00:00,160698,drift,Global
2016-06-06 12:00:00,1072498,drift,Manhattan
2016-06-06 12:00:00,160762,warning,Global
2016-06-06 12:00:00,1072530,warning,Manhattan
2016-06-06 18:00:00,19768,drift,Queens
2016-06-06 19:00:00,161098,drift,Global
2016-06-06 21:00:00,1075498,drift,Manhattan
2016-06-06 21:00:00,161226,warning,Global
2016-06-06 21:00:00,1075722,warning,Manhattan
2016-06-07 00:00:00,15354,warning,Brooklyn
2016-06-07 05:00:00,161498,drift,Global
2016-06-07 08:00:00,161562,warning,Global
2016-06-07 11:00:00,1078498,drift,Manhattan
2016-06-07 12:00:00,1078658,warning,Manhattan
2016-06-07 18:00:00,161898,drift,Global
2016-06-07 19:00:00,161962,warning,Global
2016-06-07 19:00:00,1081498,drift,Manhattan
2016-06-07 20:00:00,1081594,warning,Manhattan
2016-06-07 23:00:00,15418,drift,Brooklyn
2016-06-07 23:00:00,162298,drift,Global
2016-06-08 00:00:00,19928,warning,Queens
2016-06-08 01:00:00,162362,warning,Global
2016-06-08 04:00:00,19948,drift,Queens
2016-06-08 09:00:00,1084498,drift,Manhattan
2016-06-08 09:00:00,1084562,warning,Manhattan
2016-06-08 10:00:00,15450,warning,Brooklyn
2016-06-08 12:00:00,162698,drift,Global
2016-06-08 13:00:00,162762,warning,Global
2016-06-08 17:00:00,20012,warning,Queens
2016-06-08 18:00:00,1087498,drift,Manhattan
2016-06-08 18:00:00,1087594,warning,Manhattan
2016-06-08 21:00:00,15478,drift,Brooklyn
2016-06-08 21:00:00,163098,drift,Global
2016-06-08 22:00:00,163162,warning,Global
2016-06-09 00:00:00,15518,drift,Brooklyn
2016-06-09 05:00:00,163498,drift,Global
2016-06-09 06:00:00,20068,drift,Queens
2016-06-09 06:00:00,1090498,drift,Manhattan
2016-06-09 07:00:00,1090562,warning,Manhattan
2016-06-09 07:00:00,163562,warning,Global
2016-06-09 13:00:00,20100,warning,Queens
2016-06-09 15:00:00,1093498,drift,Manhattan
2016-06-09 15:00:00,1093626,warning,Manhattan
2016-06-09 15:00:00,163898,drift,Global
2016-06-09 17:00:00,163962,warning,Global
2016-06-09 22:00:00,164298,drift,Global
2016-06-09 23:00:00,1096498,drift,Manhattan
2016-06-09 23:00:00,164362,warning,Global
2016-06-09 23:00:00,1096722,warning,Manhattan
2016-06-10 00:00:00,15614,warning,Brooklyn
2016-06-10 06:00:00,164698,drift,Global
2016-06-10 06:00:00,164730,warning,Global
2016-06-10 12:00:00,1099498,drift,Manhattan
2016-06-10 12:00:00,1099658,warning,Manhattan
2016-06-10 14:00:00,165098,drift,Global
2016-06-10 16:00:00,165162,warning,Global
2016-06-10 17:00:00,20278,drift,Queens
2016-06-10 20:00:00,1102498,drift,Manhattan
2016-06-10 21:00:00,1102626,warning,Manhattan
2016-06-10 22:00:00,165498,drift,Global
2016-06-10 23:00:00,165562,warning,Global
2016-06-11 05:00:00,165898,drift,Global
2016-06-11 08:00:00,165962,warning,Global
2016-06-11 09:00:00,20374,warning,Queens
2016-06-11 09:00:00,1105498,drift,Manhattan
2016-06-11 10:00:00,1105722,warning,Manhattan
2016-06-11 13:00:00,20398,drift,Queens
2016-06-11 18:00:00,166298,drift,Global
2016-06-11 18:00:00,1108498,drift,Manhattan
2016-06-11 18:00:00,1108658,warning,Manhattan
2016-06-11 19:00:00,166362,warning,Global
2016-06-12 00:00:00,20462,warning,Queens
2016-06-12 02:00:00,166698,drift,Global
2016-06-12 02:00:00,1111498,drift,Manhattan
2016-06-12 02:00:00,1111626,warning,Manhattan
2016-06-12 03:00:00,166762,warning,Global
2016-06-12 10:00:00,15938,drift,Brooklyn
2016-06-12 11:00:00,20518,drift,Queens
2016-06-12 14:00:00,167098,drift,Global
2016-06-12 15:00:00,167162,warning,Global
2016-06-12 17:00:00,1114498,drift,Manhattan
2016-06-12 17:00:00,1114626,warning,Manhattan
2016-06-12 20:00:00,15970,warning,Brooklyn
2016-06-12 21:00:00,167498,drift,Global
2016-06-12 22:00:00,167594,warning,Global
2016-06-13 05:00:00,16018,drift,Brooklyn
2016-06-13 06:00:00,20614,warning,Queens
2016-06-13 08:00:00,167898,drift,Global
2016-06-13 08:00:00,1117498,drift,Manhattan
2016-06-13 09:00:00,1117594,warning,Manhattan
2016-06-13 10:00:00,167994,warning,Global
2016-06-13 10:00:00,20638,drift,Queens
2016-06-13 17:00:00,168298,drift,Global
2016-06-13 18:00:00,1120498,drift,Manhattan
2016-06-13 18:00:00,1120658,warning,Manhattan
2016-06-13 19:00:00,168394,warning,Global
2016-06-13 19:00:00,20702,warning,Queens
2016-06-13 23:00:00,168698,drift,Global
2016-06-14 00:00:00,168762,warning,Global
2016-06-14 09:00:00,1123498,drift,Manhattan
2016-06-14 09:00:00,1123594,warning,Manhattan
2016-06-14 13:00:00,169098,drift,Global
2016-06-14 15:00:00,169194,warning,Global
2016-06-14 18:00:00,1126498,drift,Manhattan
2016-06-14 18:00:00,1126530,warning,Manhattan
2016-06-14 22:00:00,169498,drift,Global
2016-06-14 23:00:00,169594,warning,Global
2016-06-15 04:00:00,20878,drift,Queens
2016-06-15 04:00:00,16146,warning,Brooklyn
2016-06-15 07:00:00,1129498,drift,Manhattan
2016-06-15 07:00:00,1129626,warning,Manhattan
2016-06-15 10:00:00,169898,drift,Global
2016-06-15 13:00:00,169994,warning,Global
2016-06-15 15:00:00,1132498,drift,Manhattan
2016-06-15 15:00:00,1132562,warning,Manhattan
2016-06-15 20:00:00,170298,drift,Global
2016-06-15 20:00:00,20968,drift,Queens
2016-06-15 21:00:00,170362,warning,Global
2016-06-15 23:00:00,1135498,drift,Manhattan
2016-06-15 23:00:00,1135626,warning,Manhattan
2016-06-16 03:00:00,170698,drift,Global
2016-06-16 05:00:00,170762,warning,Global
2016-06-16 09:00:00,21032,warning,Queens
2016-06-16 12:00:00,1138498,drift,Manhattan
2016-06-16 12:00:00,1138594,warning,Manhattan
2016-06-16 14:00:00,171098,drift,Global
2016-06-16 15:00:00,171162,warning,Global
2016-06-16 18:00:00,21088,drift,Queens
2016-06-16 20:00:00,1141498,drift,Manhattan
2016-06-16 20:00:00,1141530,warning,Manhattan
2016-06-16 21:00:00,171498,drift,Global
2016-06-16 22:00:00,171562,warning,Global
2016-06-17 04:00:00,171898,drift,Global
2016-06-17 07:00:00,16338,drift,Brooklyn
2016-06-17 08:00:00,172026,warning,Global
2016-06-17 08:00:00,1144498,drift,Manhattan
2016-06-17 09:00:00,1144562,warning,Manhattan
2016-06-17 09:00:00,21184,warning,Queens
2016-06-17 15:00:00,172298,drift,Global
2016-06-17 17:00:00,172362,warning,Global
2016-06-17 18:00:00,1147498,drift,Manhattan
2016-06-17 18:00:00,1147594,warning,Manhattan
2016-06-17 23:00:00,172698,drift,Global
2016-06-17 23:00:00,21268,drift,Queens
2016-06-18 00:00:00,172762,warning,Global
2016-06-18 00:00:00,16434,warning,Brooklyn
2016-06-18 01:00:00,16438,drift,Brooklyn
2016-06-18 02:00:00,1150498,drift,Manhattan
2016-06-18 03:00:00,1150626,warning,Manhattan
2016-06-18 09:00:00,173098,drift,Global
2016-06-18 09:00:00,21332,warning,Queens
2016-06-18 14:00:00,173258,warning,Global
2016-06-18 16:00:00,1153498,drift,Manhattan
2016-06-18 16:00:00,1153626,warning,Manhattan
2016-06-18 21:00:00,173498,drift,Global
2016-06-18 22:00:00,173562,warning,Global
2016-06-18 23:00:00,16566,warning,Brooklyn
2016-06-19 00:00:00,1156498,drift,Manhattan
2016-06-19 01:00:00,1156626,warning,Manhattan
2016-06-19 02:00:00,21448,drift,Queens
2016-06-19 02:00:00,16618,drift,Brooklyn
2016-06-19 03:00:00,173898,drift,Global
2016-06-19 05:00:00,173962,warning,Global
2016-06-19 15:00:00,174298,drift,Global
2016-06-19 15:00:00,1159498,drift,Manhattan
2016-06-19 16:00:00,1159530,warning,Manhattan
2016-06-19 17:00:00,174426,warning,Global
2016-06-19 22:00:00,21576,warning,Queens
2016-06-19 22:00:00,174698,drift,Global
2016-06-20 00:00:00,174794,warning,Global
2016-06-20 05:00:00,21598,drift,Queens
2016-06-20 08:00:00,1162498,drift,Manhattan
2016-06-20 08:00:00,1162594,warning,Manhattan
2016-06-20 10:00:00,175098,drift,Global
2016-06-20 14:00:00,175226,warning,Global
2016-06-20 17:00:00,1165498,drift,Manhattan
2016-06-20 18:00:00,1165594,warning,Manhattan
2016-06-20 19:00:00,175498,drift,Global
2016-06-20 21:00:00,175562,warning,Global
2016-06-20 21:00:00,21694,warning,Queens
2016-06-21 07:00:00,175898,drift,Global
2016-06-21 08:00:00,1168498,drift,Manhattan
2016-06-21 08:00:00,1168594,warning,Manhattan
2016-06-21 10:00:00,175994,warning,Global
2016-06-21 14:00:00,21778,drift,Queens
2016-06-21 17:00:00,1171498,drift,Manhattan
2016-06-21 17:00:00,1171562,warning,Manhattan
2016-06-21 18:00:00,176298,drift,Global
2016-06-21 19:00:00,176362,warning,Global
2016-06-22 00:00:00,176698,drift,Global
2016-06-22 00:00:00,16842,warning,Brooklyn
2016-06-22 02:00:00,176762,warning,Global
2016-06-22 04:00:00,1174498,drift,Manhattan
2016-06-22 06:00:00,1174626,warning,Manhattan
2016-06-22 11:00:00,21874,warning,Queens
2016-06-22 11:00:00,16858,drift,Brooklyn
2016-06-22 13:00:00,177098,drift,Global
2016-06-22 14:00:00,177162,warning,Global
2016-06-22 14:00:00,1177498,drift,Manhattan
2016-06-22 15:00:00,1177594,warning,Manhattan
2016-06-22 17:00:00,21898,drift,Queens
2016-06-22 21:00:00,177498,drift,Global
2016-06-22 22:00:00,177562,warning,Global
2016-06-22 23:00:00,1180498,drift,Manhattan
2016-06-22 23:00:00,1180530,warning,Manhattan
2016-06-23 04:00:00,21962,warning,Queens
2016-06-23 05:00:00,16922,warning,Brooklyn
2016-06-23 07:00:00,177898,drift,Global
2016-06-23 08:00:00,21988,drift,Queens
2016-06-23 10:00:00,177994,warning,Global
2016-06-23 12:00:00,1183498,drift,Manhattan
2016-06-23 13:00:00,1183722,warning,Manhattan
2016-06-23 17:00:00,178298,drift,Global
2016-06-23 18:00:00,178362,warning,Global
2016-06-23 20:00:00,16958,drift,Brooklyn
2016-06-23 21:00:00,1186498,drift,Manhattan
2016-06-23 21:00:00,1186818,warning,Manhattan
2016-06-23 23:00:00,178698,drift,Global
2016-06-24 00:00:00,178730,warning,Global
2016-06-24 00:00:00,22084,warning,Queens
2016-06-24 09:00:00,1189498,drift,Manhattan
2016-06-24 10:00:00,1189658,warning,Manhattan
2016-06-24 10:00:00,179098,drift,Global
2016-06-24 11:00:00,179162,warning,Global
2016-06-24 18:00:00,17054,warning,Brooklyn
2016-06-24 18:00:00,1192498,drift,Manhattan
2016-06-24 19:00:00,1192594,warning,Manhattan
2016-06-24 19:00:00,179498,drift,Global
2016-06-24 20:00:00,179562,warning,Global
2016-06-25 01:00:00,179898,drift,Global
2016-06-25 02:00:00,179930,warning,Global
2016-06-25 03:00:00,1195498,drift,Manhattan
2016-06-25 03:00:00,1195562,warning,Manhattan
2016-06-25 08:00:00,17158,drift,Brooklyn
2016-06-25 11:00:00,22288,drift,Queens
2016-06-25 13:00:00,180298,drift,Global
2016-06-25 14:00:00,180362,warning,Global
2016-06-25 16:00:00,1198498,drift,Manhattan
2016-06-25 16:00:00,1198626,warning,Manhattan
2016-06-25 22:00:00,180698,drift,Global
2016-06-26 00:00:00,1201498,drift,Manhattan
2016-06-26 00:00:00,1201594,warning,Manhattan
2016-06-26 00:00:00,180826,warning,Global
2016-06-26 05:00:00,181098,drift,Global
2016-06-26 10:00:00,181226,warning,Global
2016-06-26 14:00:00,1204498,drift,Manhattan
2016-06-26 14:00:00,1204626,warning,Manhattan
2016-06-26 15:00:00,17318,warning,Brooklyn
2016-06-26 16:00:00,22468,drift,Queens
2016-06-26 16:00:00,181498,drift,Global
2016-06-26 17:00:00,181562,warning,Global
2016-06-26 22:00:00,17358,drift,Brooklyn
2016-06-26 23:00:00,181898,drift,Global
2016-06-27 00:00:00,22532,warning,Queens
2016-06-27 00:00:00,181962,warning,Global
2016-06-27 05:00:00,1207498,drift,Manhattan
2016-06-27 06:00:00,1207530,warning,Manhattan
2016-06-27 11:00:00,182298,drift,Global
2016-06-27 12:00:00,22588,drift,Queens
2016-06-27 13:00:00,182394,warning,Global
2016-06-27 16:00:00,1210498,drift,Manhattan
2016-06-27 16:00:00,1210530,warning,Manhattan
2016-06-27 20:00:00,182698,drift,Global
2016-06-27 22:00:00,182826,warning,Global
2016-06-27 23:00:00,22652,warning,Queens
2016-06-28 05:00:00,1213498,drift,Manhattan
2016-06-28 06:00:00,1213594,warning,Manhattan
2016-06-28 08:00:00,183098,drift,Global
2016-06-28 12:00:00,183226,warning,Global
2016-06-28 15:00:00,1216498,drift,Manhattan
2016-06-28 16:00:00,1216722,warning,Manhattan
2016-06-28 20:00:00,183498,drift,Global
2016-06-28 22:00:00,183594,warning,Global
2016-06-29 00:00:00,1219498,drift,Manhattan
2016-06-29 01:00:00,1219594,warning,Manhattan
2016-06-29 04:00:00,22798,drift,Queens
2016-06-29 06:00:00,183898,drift,Global
2016-06-29 09:00:00,183994,warning,Global
2016-06-29 14:00:00,1222498,drift,Manhattan
2016-06-29 14:00:00,1222594,warning,Manhattan
2016-06-29 17:00:00,184298,drift,Global
2016-06-29 17:00:00,184330,warning,Global
2016-06-29 22:00:00,1225498,drift,Manhattan
2016-06-29 22:00:00,1225594,warning,Manhattan
2016-06-29 23:00:00,22888,drift,Queens
2016-06-30 00:00:00,184698,drift,Global
2016-06-30 00:00:00,17582,warning,Brooklyn
2016-06-30 02:00:00,184762,warning,Global
2016-06-30 08:00:00,17598,drift,Brooklyn
2016-06-30 10:00:00,22948,drift,Queens
2016-06-30 12:00:00,1228498,drift,Manhattan
2016-06-30 12:00:00,1228562,warning,Manhattan
2016-06-30 13:00:00,185098,drift,Global
2016-06-30 15:00:00,185162,warning,Global
2016-06-30 19:00:00,23012,warning,Queens
2016-06-30 21:00:00,1231498,drift,Manhattan
2016-06-30 21:00:00,185498,drift,Global
2016-06-30 21:00:00,1231530,warning,Manhattan
2016-06-30 22:00:00,185562,warning,Global
2016-03-20 00:00:00,541825,centroid,Manhattan
2016-03-27 00:00:00,10525,centroid,Queens
2016-05-20 00:00:00,967607,centroid,Manhattan
2016-06-03 00:00:00,19325,centroid,Queens
