timestamp,n_seen,event_type,ensemble_ids,shadow_id,promoted_id,evicted_id,district
2008-01-18 08:00:00,21498,drift,"[0, 1, 2, 3]",,,,Midwest
2008-01-18 08:00:00,21498,promotion,"[0, 1, 2, 3, 4]",,4.0,,Midwest
2008-01-18 08:00:00,72498,warning,"[0, 3, 5, 6, 14]",15.0,,,South
2008-01-18 09:00:00,156498,drift,"[0, 5, 16, 28, 30]",,,,Global
2008-01-18 09:00:00,156498,promotion,"[0, 5, 16, 28, 31]",,31.0,30.0,Global
2008-01-18 10:00:00,157498,warning,"[0, 5, 16, 28, 31]",32.0,,,Global
2008-01-18 17:00:00,161498,drift,"[0, 5, 16, 28, 31]",,,,Global
2008-01-18 17:00:00,161498,promotion,"[0, 5, 16, 28, 32]",,32.0,31.0,Global
2008-01-18 19:00:00,162498,warning,"[0, 5, 16, 28, 32]",33.0,,,Global
2008-01-18 20:00:00,76498,drift,"[0, 1, 4, 5, 14]",,,,West
2008-01-18 20:00:00,76498,promotion,"[0, 1, 4, 5, 15]",,15.0,14.0,West
2008-01-18 21:00:00,22498,warning,"[0, 1, 2, 3, 4]",5.0,,,Midwest
2008-01-19 08:00:00,76498,drift,"[0, 3, 5, 6, 14]",,,,South
2008-01-19 08:00:00,76498,promotion,"[0, 3, 5, 6, 15]",,15.0,14.0,South
2008-01-19 08:00:00,77498,warning,"[0, 1, 4, 5, 15]",16.0,,,West
2008-01-19 10:00:00,166498,drift,"[0, 5, 16, 28, 32]",,,,Global
2008-01-19 10:00:00,166498,promotion,"[0, 5, 16, 28, 33]",,33.0,32.0,Global
2008-01-19 12:00:00,167498,warning,"[0, 5, 16, 28, 33]",34.0,,,Global
2008-01-19 13:00:00,77498,warning,"[0, 3, 5, 6, 15]",16.0,,,South
2008-01-20 06:00:00,171498,drift,"[0, 5, 16, 28, 33]",,,,Global
2008-01-20 06:00:00,171498,promotion,"[0, 5, 16, 28, 34]",,34.0,33.0,Global
2008-01-20 08:00:00,172498,warning,"[0, 5, 16, 28, 34]",35.0,,,Global
2008-01-20 09:00:00,81498,drift,"[0, 1, 4, 5, 15]",,,,West
2008-01-20 09:00:00,81498,promotion,"[0, 1, 4, 5, 16]",,16.0,15.0,West
2008-01-20 13:00:00,82498,warning,"[0, 1, 4, 5, 16]",17.0,,,West
2008-01-20 15:00:00,176498,drift,"[0, 5, 16, 28, 34]",,,,Global
2008-01-20 15:00:00,176498,promotion,"[0, 5, 16, 28, 35]",,35.0,34.0,Global
2008-01-20 15:00:00,81498,drift,"[0, 3, 5, 6, 15]",,,,South
2008-01-20 15:00:00,81498,promotion,"[0, 3, 5, 6, 16]",,16.0,15.0,South
2008-01-20 17:00:00,177498,warning,"[0, 5, 16, 28, 35]",36.0,,,Global
2008-01-20 19:00:00,82498,warning,"[0, 3, 5, 6, 16]",17.0,,,South
2008-01-20 21:00:00,7498,warning,"[0, 1]",2.0,,,Northeast
2008-01-21 08:00:00,181498,drift,"[0, 5, 16, 28, 35]",,,,Global
2008-01-21 08:00:00,181498,promotion,"[0, 5, 16, 28, 36]",,36.0,35.0,Global
2008-01-21 09:00:00,182498,warning,"[0, 5, 16, 28, 36]",37.0,,,Global
2008-01-21 11:00:00,86498,drift,"[0, 1, 4, 5, 16]",,,,West
2008-01-21 11:00:00,86498,promotion,"[0, 1, 4, 5, 17]",,17.0,16.0,West
2008-01-21 15:00:00,87498,warning,"[0, 1, 4, 5, 17]",18.0,,,West
2008-01-21 16:00:00,186498,drift,"[0, 5, 16, 28, 36]",,,,Global
2008-01-21 16:00:00,186498,promotion,"[0, 5, 16, 28, 37]",,37.0,36.0,Global
2008-01-21 18:00:00,86498,drift,"[0, 3, 5, 6, 16]",,,,South
2008-01-21 18:00:00,86498,promotion,"[0, 3, 5, 6, 17]",,17.0,16.0,South
2008-01-21 18:00:00,187498,warning,"[0, 5, 16, 28, 37]",38.0,,,Global
2008-01-22 06:00:00,87498,warning,"[0, 3, 5, 6, 17]",18.0,,,South
